accession	layout	r1_url	r2_url	biosample	read_count	stratum
ERR029377	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029377/ERR029377_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029377/ERR029377_2.fastq.gz	SAMEA800364	3450402	u
ERR029379	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029379/ERR029379_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029379/ERR029379_2.fastq.gz	SAMEA800365	3737617	u
ERR029383	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029383/ERR029383_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029383/ERR029383_2.fastq.gz	SAMEA800300	3223590	u
ERR029385	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029385/ERR029385_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029385/ERR029385_2.fastq.gz	SAMEA800239	3505793	u
ERR029387	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029387/ERR029387_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029387/ERR029387_2.fastq.gz	SAMEA800237	4766106	u
ERR029389	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029389/ERR029389_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029389/ERR029389_2.fastq.gz	SAMEA800235	4643509	u
ERR029391	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029391/ERR029391_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029391/ERR029391_2.fastq.gz	SAMEA800244	4619814	u
ERR029392	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029392/ERR029392_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029392/ERR029392_2.fastq.gz	SAMEA800298	3663215	u
ERR029458	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029458/ERR029458_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029458/ERR029458_2.fastq.gz	SAMEA800274	5140392	u
ERR029459	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029459/ERR029459_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029459/ERR029459_2.fastq.gz	SAMEA800275	3882674	u
ERR029460	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029460/ERR029460_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029460/ERR029460_2.fastq.gz	SAMEA800257	2901578	u
ERR029462	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029462/ERR029462_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029462/ERR029462_2.fastq.gz	SAMEA800255	2699067	u
ERR029463	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029463/ERR029463_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029463/ERR029463_2.fastq.gz	SAMEA800254	2502448	u
ERR029464	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029464/ERR029464_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029464/ERR029464_2.fastq.gz	SAMEA800253	3459326	u
ERR029465	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029465/ERR029465_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029465/ERR029465_2.fastq.gz	SAMEA800252	4077592	u
ERR029469	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029469/ERR029469_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029469/ERR029469_2.fastq.gz	SAMEA800276	2602301	u
ERR029471	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029471/ERR029471_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029471/ERR029471_2.fastq.gz	SAMEA800288	4543266	u
ERR029472	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029472/ERR029472_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029472/ERR029472_2.fastq.gz	SAMEA800277	2811026	u
ERR029475	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029475/ERR029475_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029475/ERR029475_2.fastq.gz	SAMEA800291	2216932	u
ERR029477	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029477/ERR029477_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029477/ERR029477_2.fastq.gz	SAMEA800281	1088293	u
ERR029478	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029478/ERR029478_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR029/ERR029478/ERR029478_2.fastq.gz	SAMEA800282	2187510	u
ERR030148	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030148/ERR030148_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030148/ERR030148_2.fastq.gz	SAMEA800179	2990664	u
ERR030152	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030152/ERR030152_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030152/ERR030152_2.fastq.gz	SAMEA800304	3070671	u
ERR030154	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030154/ERR030154_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030154/ERR030154_2.fastq.gz	SAMEA800296	3152583	u
ERR030155	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030155/ERR030155_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030155/ERR030155_2.fastq.gz	SAMEA800297	2971599	u
ERR030157	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030157/ERR030157_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030157/ERR030157_2.fastq.gz	SAMEA800177	3261785	u
ERR030160	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030160/ERR030160_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030160/ERR030160_2.fastq.gz	SAMEA800214	2809292	u
ERR030161	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030161/ERR030161_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030161/ERR030161_2.fastq.gz	SAMEA800217	2329139	u
ERR030166	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030166/ERR030166_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030166/ERR030166_2.fastq.gz	SAMEA800183	3013128	u
ERR030167	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030167/ERR030167_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030167/ERR030167_2.fastq.gz	SAMEA800186	3150205	u
ERR030173	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030173/ERR030173_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030173/ERR030173_2.fastq.gz	SAMEA800382	3334909	u
ERR030180	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030180/ERR030180_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030180/ERR030180_2.fastq.gz	SAMEA800377	2985605	u
ERR030181	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030181/ERR030181_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030181/ERR030181_2.fastq.gz	SAMEA800384	2873355	u
ERR030182	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030182/ERR030182_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030182/ERR030182_2.fastq.gz	SAMEA800383	3028747	u
ERR030189	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030189/ERR030189_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030189/ERR030189_2.fastq.gz	SAMEA800203	3806757	u
ERR030190	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030190/ERR030190_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030190/ERR030190_2.fastq.gz	SAMEA800204	3330560	u
ERR030191	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030191/ERR030191_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030191/ERR030191_2.fastq.gz	SAMEA800205	2853439	u
ERR030192	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030192/ERR030192_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030192/ERR030192_2.fastq.gz	SAMEA800206	2780426	u
ERR030195	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030195/ERR030195_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030195/ERR030195_2.fastq.gz	SAMEA800201	3824346	u
ERR030196	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030196/ERR030196_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030196/ERR030196_2.fastq.gz	SAMEA800202	3232623	u
ERR030199	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030199/ERR030199_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030199/ERR030199_2.fastq.gz	SAMEA800325	3390675	u
ERR030200	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030200/ERR030200_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030200/ERR030200_2.fastq.gz	SAMEA800360	3370366	u
ERR030201	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030201/ERR030201_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030201/ERR030201_2.fastq.gz	SAMEA800357	2956091	u
ERR030202	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030202/ERR030202_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030202/ERR030202_2.fastq.gz	SAMEA800333	2996262	u
ERR030204	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030204/ERR030204_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030204/ERR030204_2.fastq.gz	SAMEA800331	3337238	u
ERR030205	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030205/ERR030205_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030205/ERR030205_2.fastq.gz	SAMEA800329	2848958	u
ERR030208	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030208/ERR030208_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030208/ERR030208_2.fastq.gz	SAMEA800359	2983306	u
ERR030212	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030212/ERR030212_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030212/ERR030212_2.fastq.gz	SAMEA800259	3173763	u
ERR030214	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030214/ERR030214_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030214/ERR030214_2.fastq.gz	SAMEA800355	3749029	u
ERR030215	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030215/ERR030215_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030215/ERR030215_2.fastq.gz	SAMEA800356	3942869	u
ERR030217	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030217/ERR030217_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030217/ERR030217_2.fastq.gz	SAMEA800354	3117725	u
ERR030219	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030219/ERR030219_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030219/ERR030219_2.fastq.gz	SAMEA800352	2990236	u
ERR030223	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030223/ERR030223_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030223/ERR030223_2.fastq.gz	SAMEA800283	2989112	u
ERR030225	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030225/ERR030225_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030225/ERR030225_2.fastq.gz	SAMEA800270	3215552	u
ERR030226	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030226/ERR030226_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030226/ERR030226_2.fastq.gz	SAMEA800284	2927640	u
ERR030227	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030227/ERR030227_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030227/ERR030227_2.fastq.gz	SAMEA800268	3000277	u
ERR030228	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030228/ERR030228_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030228/ERR030228_2.fastq.gz	SAMEA800285	2990877	u
ERR030230	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030230/ERR030230_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030230/ERR030230_2.fastq.gz	SAMEA800267	2924393	u
ERR030235	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030235/ERR030235_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030235/ERR030235_2.fastq.gz	SAMEA800269	2319454	u
ERR030238	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030238/ERR030238_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030238/ERR030238_2.fastq.gz	SAMEA800264	2311673	u
ERR030240	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030240/ERR030240_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030240/ERR030240_2.fastq.gz	SAMEA800336	2177686	u
ERR030241	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030241/ERR030241_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030241/ERR030241_2.fastq.gz	SAMEA800250	2208769	u
ERR030242	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030242/ERR030242_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030242/ERR030242_2.fastq.gz	SAMEA800251	2395658	u
ERR030243	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030243/ERR030243_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030243/ERR030243_2.fastq.gz	SAMEA800248	2063218	u
ERR030245	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030245/ERR030245_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030245/ERR030245_2.fastq.gz	SAMEA800249	1858014	u
ERR030248	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030248/ERR030248_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030248/ERR030248_2.fastq.gz	SAMEA800227	2671745	u
ERR030250	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030250/ERR030250_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030250/ERR030250_2.fastq.gz	SAMEA800320	2891390	u
ERR030254	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030254/ERR030254_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030254/ERR030254_2.fastq.gz	SAMEA800223	3013278	u
ERR030257	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030257/ERR030257_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030257/ERR030257_2.fastq.gz	SAMEA800225	2747952	u
ERR030259	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030259/ERR030259_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030259/ERR030259_2.fastq.gz	SAMEA800230	3654914	u
ERR030260	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030260/ERR030260_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030260/ERR030260_2.fastq.gz	SAMEA800196	3490966	u
ERR030261	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030261/ERR030261_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030261/ERR030261_2.fastq.gz	SAMEA800232	3720561	u
ERR030266	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030266/ERR030266_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030266/ERR030266_2.fastq.gz	SAMEA800234	3310734	u
ERR030267	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030267/ERR030267_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030267/ERR030267_2.fastq.gz	SAMEA800294	3242896	u
ERR030269	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030269/ERR030269_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030269/ERR030269_2.fastq.gz	SAMEA800195	3889143	u
ERR030271	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030271/ERR030271_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030271/ERR030271_2.fastq.gz	SAMEA800376	3705836	u
ERR030272	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030272/ERR030272_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030272/ERR030272_2.fastq.gz	SAMEA800316	4013405	u
ERR030274	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030274/ERR030274_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030274/ERR030274_2.fastq.gz	SAMEA800375	4096043	u
ERR030276	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030276/ERR030276_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030276/ERR030276_2.fastq.gz	SAMEA800293	3712632	u
ERR030280	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030280/ERR030280_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030280/ERR030280_2.fastq.gz	SAMEA800370	4161057	u
ERR030281	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030281/ERR030281_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR030/ERR030281/ERR030281_2.fastq.gz	SAMEA800369	3742362	u
ERR031666	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR031/ERR031666/ERR031666_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR031/ERR031666/ERR031666_2.fastq.gz	SAMEA800345	4072872	u
ERR031667	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR031/ERR031667/ERR031667_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR031/ERR031667/ERR031667_2.fastq.gz	SAMEA800338	3532780	u
ERR031672	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR031/ERR031672/ERR031672_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR031/ERR031672/ERR031672_2.fastq.gz	SAMEA800339	3045111	u
ERR033239	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033239/ERR033239_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033239/ERR033239_2.fastq.gz	SAMEA698513	1012665	u
ERR033245	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033245/ERR033245_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033245/ERR033245_2.fastq.gz	SAMEA698592	1172954	u
ERR033246	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033246/ERR033246_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033246/ERR033246_2.fastq.gz	SAMEA698630	1901488	u
ERR033247	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033247/ERR033247_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033247/ERR033247_2.fastq.gz	SAMEA698590	1241355	u
ERR033291	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033291/ERR033291_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033291/ERR033291_2.fastq.gz	SAMEA698299	3419643	u
ERR033293	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033293/ERR033293_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033293/ERR033293_2.fastq.gz	SAMEA698300	4515385	u
ERR033295	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033295/ERR033295_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033295/ERR033295_2.fastq.gz	SAMEA698697	3987184	u
ERR033296	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033296/ERR033296_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033296/ERR033296_2.fastq.gz	SAMEA698692	3042413	u
ERR033297	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033297/ERR033297_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033297/ERR033297_2.fastq.gz	SAMEA698694	5131354	u
ERR033299	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033299/ERR033299_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033299/ERR033299_2.fastq.gz	SAMEA698690	2181995	u
ERR033300	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033300/ERR033300_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033300/ERR033300_2.fastq.gz	SAMEA698685	2266919	u
ERR033301	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033301/ERR033301_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033301/ERR033301_2.fastq.gz	SAMEA698687	2521169	u
ERR033304	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033304/ERR033304_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033304/ERR033304_2.fastq.gz	SAMEA698368	4517232	u
ERR033309	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033309/ERR033309_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033309/ERR033309_2.fastq.gz	SAMEA698366	3307211	u
ERR033310	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033310/ERR033310_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033310/ERR033310_2.fastq.gz	SAMEA698365	3001416	u
ERR033315	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033315/ERR033315_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033315/ERR033315_2.fastq.gz	SAMEA698509	2616674	u
ERR033331	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033331/ERR033331_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033331/ERR033331_2.fastq.gz	SAMEA698456	2982563	u
ERR033332	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033332/ERR033332_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033332/ERR033332_2.fastq.gz	SAMEA698463	1929061	u
ERR033336	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033336/ERR033336_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033336/ERR033336_2.fastq.gz	SAMEA698255	2507482	u
ERR033337	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033337/ERR033337_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033337/ERR033337_2.fastq.gz	SAMEA698455	3064466	u
ERR033338	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033338/ERR033338_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR033/ERR033338/ERR033338_2.fastq.gz	SAMEA698454	2045089	u
