accession	layout	r1_url	r2_url
SRR30714138	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/038/SRR30714138/SRR30714138_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/038/SRR30714138/SRR30714138_2.fastq.gz
SRR30714192	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/092/SRR30714192/SRR30714192_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/092/SRR30714192/SRR30714192_2.fastq.gz
SRR30714202	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/002/SRR30714202/SRR30714202_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/002/SRR30714202/SRR30714202_2.fastq.gz
SRR30714228	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/028/SRR30714228/SRR30714228_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/028/SRR30714228/SRR30714228_2.fastq.gz
SRR30714229	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/029/SRR30714229/SRR30714229_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/029/SRR30714229/SRR30714229_2.fastq.gz
SRR30715177	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/077/SRR30715177/SRR30715177_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/077/SRR30715177/SRR30715177_2.fastq.gz
SRR30720705	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/005/SRR30720705/SRR30720705_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/005/SRR30720705/SRR30720705_2.fastq.gz
SRR30720709	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/009/SRR30720709/SRR30720709_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/009/SRR30720709/SRR30720709_2.fastq.gz
SRR30731151	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/051/SRR30731151/SRR30731151_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/051/SRR30731151/SRR30731151_2.fastq.gz
SRR30731155	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/055/SRR30731155/SRR30731155_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/055/SRR30731155/SRR30731155_2.fastq.gz
SRR30731156	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/056/SRR30731156/SRR30731156_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/056/SRR30731156/SRR30731156_2.fastq.gz
SRR30731157	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/057/SRR30731157/SRR30731157_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/057/SRR30731157/SRR30731157_2.fastq.gz
SRR30751133	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/033/SRR30751133/SRR30751133_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/033/SRR30751133/SRR30751133_2.fastq.gz
SRR30751146	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/046/SRR30751146/SRR30751146_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/046/SRR30751146/SRR30751146_2.fastq.gz
SRR30751154	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/054/SRR30751154/SRR30751154_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/054/SRR30751154/SRR30751154_2.fastq.gz
SRR30751178	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/078/SRR30751178/SRR30751178_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/078/SRR30751178/SRR30751178_2.fastq.gz
SRR30759406	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/006/SRR30759406/SRR30759406_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/006/SRR30759406/SRR30759406_2.fastq.gz
SRR30762165	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/065/SRR30762165/SRR30762165_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/065/SRR30762165/SRR30762165_2.fastq.gz
SRR30762167	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/067/SRR30762167/SRR30762167_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/067/SRR30762167/SRR30762167_2.fastq.gz
SRR30762169	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/069/SRR30762169/SRR30762169_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/069/SRR30762169/SRR30762169_2.fastq.gz
SRR30762174	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/074/SRR30762174/SRR30762174_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/074/SRR30762174/SRR30762174_2.fastq.gz
SRR30762175	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/075/SRR30762175/SRR30762175_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/075/SRR30762175/SRR30762175_2.fastq.gz
SRR30762176	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/076/SRR30762176/SRR30762176_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/076/SRR30762176/SRR30762176_2.fastq.gz
SRR30762177	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/077/SRR30762177/SRR30762177_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/077/SRR30762177/SRR30762177_2.fastq.gz
SRR30762179	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/079/SRR30762179/SRR30762179_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/079/SRR30762179/SRR30762179_2.fastq.gz
SRR30762183	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/083/SRR30762183/SRR30762183_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/083/SRR30762183/SRR30762183_2.fastq.gz
SRR30762185	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/085/SRR30762185/SRR30762185_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/085/SRR30762185/SRR30762185_2.fastq.gz
SRR30762187	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/087/SRR30762187/SRR30762187_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/087/SRR30762187/SRR30762187_2.fastq.gz
SRR30762188	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/088/SRR30762188/SRR30762188_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/088/SRR30762188/SRR30762188_2.fastq.gz
SRR30762189	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/089/SRR30762189/SRR30762189_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/089/SRR30762189/SRR30762189_2.fastq.gz
SRR30762193	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/093/SRR30762193/SRR30762193_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/093/SRR30762193/SRR30762193_2.fastq.gz
SRR30762194	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/094/SRR30762194/SRR30762194_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/094/SRR30762194/SRR30762194_2.fastq.gz
SRR30762197	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/097/SRR30762197/SRR30762197_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/097/SRR30762197/SRR30762197_2.fastq.gz
SRR30762201	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/001/SRR30762201/SRR30762201_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/001/SRR30762201/SRR30762201_2.fastq.gz
SRR30762204	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/004/SRR30762204/SRR30762204_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/004/SRR30762204/SRR30762204_2.fastq.gz
SRR30762209	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/009/SRR30762209/SRR30762209_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/009/SRR30762209/SRR30762209_2.fastq.gz
SRR30762210	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/010/SRR30762210/SRR30762210_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/010/SRR30762210/SRR30762210_2.fastq.gz
SRR30762213	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/013/SRR30762213/SRR30762213_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/013/SRR30762213/SRR30762213_2.fastq.gz
SRR30762221	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/021/SRR30762221/SRR30762221_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/021/SRR30762221/SRR30762221_2.fastq.gz
SRR30762225	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/025/SRR30762225/SRR30762225_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/025/SRR30762225/SRR30762225_2.fastq.gz
SRR30762231	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/031/SRR30762231/SRR30762231_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/031/SRR30762231/SRR30762231_2.fastq.gz
SRR30762232	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/032/SRR30762232/SRR30762232_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/032/SRR30762232/SRR30762232_2.fastq.gz
SRR30762233	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/033/SRR30762233/SRR30762233_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/033/SRR30762233/SRR30762233_2.fastq.gz
SRR30762234	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/034/SRR30762234/SRR30762234_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/034/SRR30762234/SRR30762234_2.fastq.gz
SRR30762236	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/036/SRR30762236/SRR30762236_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/036/SRR30762236/SRR30762236_2.fastq.gz
SRR30762237	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/037/SRR30762237/SRR30762237_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/037/SRR30762237/SRR30762237_2.fastq.gz
SRR30762240	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/040/SRR30762240/SRR30762240_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/040/SRR30762240/SRR30762240_2.fastq.gz
SRR30762247	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/047/SRR30762247/SRR30762247_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/047/SRR30762247/SRR30762247_2.fastq.gz
SRR30762249	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/049/SRR30762249/SRR30762249_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/049/SRR30762249/SRR30762249_2.fastq.gz
SRR30762251	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/051/SRR30762251/SRR30762251_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/051/SRR30762251/SRR30762251_2.fastq.gz
SRR30762254	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/054/SRR30762254/SRR30762254_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/054/SRR30762254/SRR30762254_2.fastq.gz
SRR30762255	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/055/SRR30762255/SRR30762255_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/055/SRR30762255/SRR30762255_2.fastq.gz
SRR30767438	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/038/SRR30767438/SRR30767438_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/038/SRR30767438/SRR30767438_2.fastq.gz
SRR30767440	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/040/SRR30767440/SRR30767440_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/040/SRR30767440/SRR30767440_2.fastq.gz
SRR30767441	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/041/SRR30767441/SRR30767441_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/041/SRR30767441/SRR30767441_2.fastq.gz
SRR30767442	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/042/SRR30767442/SRR30767442_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/042/SRR30767442/SRR30767442_2.fastq.gz
SRR30767641	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/041/SRR30767641/SRR30767641_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/041/SRR30767641/SRR30767641_2.fastq.gz
SRR30768422	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/022/SRR30768422/SRR30768422_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/022/SRR30768422/SRR30768422_2.fastq.gz
SRR30768547	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/047/SRR30768547/SRR30768547_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/047/SRR30768547/SRR30768547_2.fastq.gz
SRR30768569	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/069/SRR30768569/SRR30768569_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/069/SRR30768569/SRR30768569_2.fastq.gz
SRR30768575	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/075/SRR30768575/SRR30768575_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/075/SRR30768575/SRR30768575_2.fastq.gz
SRR30768619	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/019/SRR30768619/SRR30768619_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/019/SRR30768619/SRR30768619_2.fastq.gz
SRR30768646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/046/SRR30768646/SRR30768646_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/046/SRR30768646/SRR30768646_2.fastq.gz
SRR30773489	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/089/SRR30773489/SRR30773489_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/089/SRR30773489/SRR30773489_2.fastq.gz
SRR30782604	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/004/SRR30782604/SRR30782604_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/004/SRR30782604/SRR30782604_2.fastq.gz
SRR30782608	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/008/SRR30782608/SRR30782608_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/008/SRR30782608/SRR30782608_2.fastq.gz
SRR30782611	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/011/SRR30782611/SRR30782611_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/011/SRR30782611/SRR30782611_2.fastq.gz
SRR30782612	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/012/SRR30782612/SRR30782612_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/012/SRR30782612/SRR30782612_2.fastq.gz
SRR30782615	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/015/SRR30782615/SRR30782615_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/015/SRR30782615/SRR30782615_2.fastq.gz
SRR30783654	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/054/SRR30783654/SRR30783654_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/054/SRR30783654/SRR30783654_2.fastq.gz
SRR30785660	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/060/SRR30785660/SRR30785660_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/060/SRR30785660/SRR30785660_2.fastq.gz
SRR30786486	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/086/SRR30786486/SRR30786486_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/086/SRR30786486/SRR30786486_2.fastq.gz
SRR30799283	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/083/SRR30799283/SRR30799283_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR307/083/SRR30799283/SRR30799283_2.fastq.gz
SRR30806391	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/091/SRR30806391/SRR30806391_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/091/SRR30806391/SRR30806391_2.fastq.gz
SRR30806639	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/039/SRR30806639/SRR30806639_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/039/SRR30806639/SRR30806639_2.fastq.gz
SRR30812359	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/059/SRR30812359/SRR30812359_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/059/SRR30812359/SRR30812359_2.fastq.gz
SRR30816789	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/089/SRR30816789/SRR30816789_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/089/SRR30816789/SRR30816789_2.fastq.gz
SRR30820135	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/035/SRR30820135/SRR30820135_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/035/SRR30820135/SRR30820135_2.fastq.gz
SRR30840012	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/012/SRR30840012/SRR30840012_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/012/SRR30840012/SRR30840012_2.fastq.gz
SRR30841447	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/047/SRR30841447/SRR30841447_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/047/SRR30841447/SRR30841447_2.fastq.gz
SRR30841454	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/054/SRR30841454/SRR30841454_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/054/SRR30841454/SRR30841454_2.fastq.gz
SRR30842064	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/064/SRR30842064/SRR30842064_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/064/SRR30842064/SRR30842064_2.fastq.gz
SRR30842948	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/048/SRR30842948/SRR30842948_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/048/SRR30842948/SRR30842948_2.fastq.gz
SRR30844036	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/036/SRR30844036/SRR30844036_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/036/SRR30844036/SRR30844036_2.fastq.gz
SRR30849520	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/020/SRR30849520/SRR30849520_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/020/SRR30849520/SRR30849520_2.fastq.gz
SRR30849521	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/021/SRR30849521/SRR30849521_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/021/SRR30849521/SRR30849521_2.fastq.gz
SRR30849522	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/022/SRR30849522/SRR30849522_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/022/SRR30849522/SRR30849522_2.fastq.gz
SRR30849523	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/023/SRR30849523/SRR30849523_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/023/SRR30849523/SRR30849523_2.fastq.gz
SRR30849524	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/024/SRR30849524/SRR30849524_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/024/SRR30849524/SRR30849524_2.fastq.gz
SRR30849525	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/025/SRR30849525/SRR30849525_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/025/SRR30849525/SRR30849525_2.fastq.gz
SRR30849526	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/026/SRR30849526/SRR30849526_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/026/SRR30849526/SRR30849526_2.fastq.gz
SRR30849527	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/027/SRR30849527/SRR30849527_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/027/SRR30849527/SRR30849527_2.fastq.gz
SRR30849528	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/028/SRR30849528/SRR30849528_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/028/SRR30849528/SRR30849528_2.fastq.gz
SRR30849529	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/029/SRR30849529/SRR30849529_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/029/SRR30849529/SRR30849529_2.fastq.gz
SRR30849530	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/030/SRR30849530/SRR30849530_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/030/SRR30849530/SRR30849530_2.fastq.gz
SRR30854447	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/047/SRR30854447/SRR30854447_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/047/SRR30854447/SRR30854447_2.fastq.gz
SRR30854454	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/054/SRR30854454/SRR30854454_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/054/SRR30854454/SRR30854454_2.fastq.gz
SRR30854456	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/056/SRR30854456/SRR30854456_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/056/SRR30854456/SRR30854456_2.fastq.gz
SRR30863366	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/066/SRR30863366/SRR30863366_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/066/SRR30863366/SRR30863366_2.fastq.gz
SRR30867921	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/021/SRR30867921/SRR30867921_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/021/SRR30867921/SRR30867921_2.fastq.gz
SRR30868317	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/017/SRR30868317/SRR30868317_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/017/SRR30868317/SRR30868317_2.fastq.gz
SRR30868320	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/020/SRR30868320/SRR30868320_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/020/SRR30868320/SRR30868320_2.fastq.gz
SRR30868332	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/032/SRR30868332/SRR30868332_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/032/SRR30868332/SRR30868332_2.fastq.gz
SRR30872737	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/037/SRR30872737/SRR30872737_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/037/SRR30872737/SRR30872737_2.fastq.gz
SRR30874274	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/074/SRR30874274/SRR30874274_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/074/SRR30874274/SRR30874274_2.fastq.gz
SRR30874277	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/077/SRR30874277/SRR30874277_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/077/SRR30874277/SRR30874277_2.fastq.gz
SRR30874278	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/078/SRR30874278/SRR30874278_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/078/SRR30874278/SRR30874278_2.fastq.gz
SRR30880156	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/056/SRR30880156/SRR30880156_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/056/SRR30880156/SRR30880156_2.fastq.gz
SRR30880157	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/057/SRR30880157/SRR30880157_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/057/SRR30880157/SRR30880157_2.fastq.gz
SRR30880167	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/067/SRR30880167/SRR30880167_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR308/067/SRR30880167/SRR30880167_2.fastq.gz
