sample_accession	run_accession	aws_url
SAMN24297040	SRR17308538	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297040.fa.gz
SAMN24297041	SRR17309037	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297041.fa.gz
SAMN24297043	SRR17309035	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297043.fa.gz
SAMN24297044	SRR17309034	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297044.fa.gz
SAMN24297045	SRR17309033	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297045.fa.gz
SAMN24297048	SRR17309029	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297048.fa.gz
SAMN24297049	SRR17309028	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297049.fa.gz
SAMN24297050	SRR17309027	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297050.fa.gz
SAMN24297052	SRR17309025	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297052.fa.gz
SAMN24297053	SRR17309024	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297053.fa.gz
SAMN24297054	SRR17309023	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297054.fa.gz
SAMN24297055	SRR17309022	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297055.fa.gz
SAMN24297056	SRR17309019	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297056.fa.gz
SAMN24297058	SRR17309017	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297058.fa.gz
SAMN24297061	SRR17309014	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297061.fa.gz
SAMN24297062	SRR17309013	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297062.fa.gz
SAMN24297064	SRR17309011	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297064.fa.gz
SAMN24297065	SRR17309010	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297065.fa.gz
SAMN24297066	SRR17309008	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297066.fa.gz
SAMN24297070	SRR17308908	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297070.fa.gz
SAMN24297072	SRR17308906	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297072.fa.gz
SAMN24297074	SRR17308904	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297074.fa.gz
SAMN24297077	SRR17308900	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297077.fa.gz
SAMN24297080	SRR17308897	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297080.fa.gz
SAMN24297081	SRR17308896	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297081.fa.gz
SAMN24297082	SRR17308895	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297082.fa.gz
SAMN24297085	SRR17308892	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297085.fa.gz
SAMN24297088	SRR17308888	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297088.fa.gz
SAMN24297090	SRR17308886	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297090.fa.gz
SAMN24297091	SRR17308885	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297091.fa.gz
SAMN24297095	SRR17308881	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297095.fa.gz
SAMN24297099	SRR17308684	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297099.fa.gz
SAMN24297100	SRR17308683	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297100.fa.gz
SAMN24297103	SRR17308680	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297103.fa.gz
SAMN24297105	SRR17308678	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297105.fa.gz
SAMN24297106	SRR17308676	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297106.fa.gz
SAMN24297107	SRR17308675	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297107.fa.gz
SAMN24297108	SRR17308674	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297108.fa.gz
SAMN24297109	SRR17308673	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297109.fa.gz
SAMN24297110	SRR17308672	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297110.fa.gz
SAMN24297111	SRR17308671	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297111.fa.gz
SAMN24297112	SRR17308670	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297112.fa.gz
SAMN24297113	SRR17308669	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297113.fa.gz
SAMN24297119	SRR17308662	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297119.fa.gz
SAMN24297121	SRR17308660	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297121.fa.gz
SAMN24297125	SRR17308656	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297125.fa.gz
SAMN24297128	SRR17308536	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297128.fa.gz
SAMN24297132	SRR17308532	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297132.fa.gz
SAMN24297134	SRR17308530	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297134.fa.gz
SAMN24297135	SRR17308529	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297135.fa.gz
SAMN24297143	SRR17308520	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297143.fa.gz
SAMN24297145	SRR17308518	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297145.fa.gz
SAMN24297146	SRR17308516	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297146.fa.gz
SAMN24297147	SRR17308515	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297147.fa.gz
SAMN24297148	SRR17308514	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297148.fa.gz
SAMN24297149	SRR17308513	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297149.fa.gz
SAMN24297152	SRR17308510	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297152.fa.gz
SAMN24297153	SRR17308509	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297153.fa.gz
SAMN24297154	SRR17308508	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297154.fa.gz
SAMN24297155	SRR17308507	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297155.fa.gz
SAMN24297158	SRR17309002	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297158.fa.gz
SAMN24297161	SRR17308999	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297161.fa.gz
SAMN24297162	SRR17308998	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297162.fa.gz
SAMN24297165	SRR17308995	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297165.fa.gz
SAMN24297167	SRR17308992	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297167.fa.gz
SAMN24297169	SRR17308990	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297169.fa.gz
SAMN24297171	SRR17308988	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297171.fa.gz
SAMN24297172	SRR17308987	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297172.fa.gz
SAMN24297177	SRR17308981	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297177.fa.gz
SAMN24297178	SRR17308980	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297178.fa.gz
SAMN24297180	SRR17308978	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297180.fa.gz
SAMN24297181	SRR17308977	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297181.fa.gz
SAMN24297183	SRR17308975	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297183.fa.gz
SAMN24297184	SRR17308974	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297184.fa.gz
SAMN24297187	SRR17308874	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297187.fa.gz
SAMN24297191	SRR17308870	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297191.fa.gz
SAMN24297197	SRR17308863	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297197.fa.gz
SAMN24297201	SRR17308859	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297201.fa.gz
SAMN24297205	SRR17308855	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297205.fa.gz
SAMN24297206	SRR17308853	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297206.fa.gz
SAMN24297211	SRR17308848	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297211.fa.gz
SAMN24297216	SRR17308650	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297216.fa.gz
SAMN24297217	SRR17308649	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297217.fa.gz
SAMN24297218	SRR17308648	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297218.fa.gz
SAMN24297220	SRR17308646	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297220.fa.gz
SAMN24297222	SRR17308644	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297222.fa.gz
SAMN24297223	SRR17308643	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297223.fa.gz
SAMN24297224	SRR17308642	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297224.fa.gz
SAMN24297226	SRR17308639	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297226.fa.gz
SAMN24297228	SRR17308637	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297228.fa.gz
SAMN24297231	SRR17308634	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297231.fa.gz
SAMN24297232	SRR17308633	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297232.fa.gz
SAMN24297234	SRR17308631	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297234.fa.gz
SAMN24297235	SRR17308630	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297235.fa.gz
SAMN24297236	SRR17308628	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297236.fa.gz
SAMN24297237	SRR17308627	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297237.fa.gz
SAMN24297238	SRR17308626	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297238.fa.gz
SAMN24297241	SRR17308623	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297241.fa.gz
SAMN24297242	SRR17308622	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297242.fa.gz
SAMN24297246	SRR17308501	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297246.fa.gz
SAMN24297247	SRR17308500	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297247.fa.gz
SAMN24297248	SRR17308499	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297248.fa.gz
SAMN24297249	SRR17308498	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297249.fa.gz
SAMN24297250	SRR17308497	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297250.fa.gz
SAMN24297253	SRR17308494	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297253.fa.gz
SAMN24297254	SRR17308493	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297254.fa.gz
SAMN24297256	SRR17308489	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297256.fa.gz
SAMN24297259	SRR17308486	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297259.fa.gz
SAMN24297260	SRR17308485	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297260.fa.gz
SAMN24297261	SRR17308484	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297261.fa.gz
SAMN24297263	SRR17308482	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297263.fa.gz
SAMN24297266	SRR17308478	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297266.fa.gz
SAMN24297269	SRR17308475	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297269.fa.gz
SAMN24297272	SRR17308972	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297272.fa.gz
SAMN24297278	SRR17308965	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297278.fa.gz
SAMN24297279	SRR17308964	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297279.fa.gz
SAMN24297280	SRR17308963	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297280.fa.gz
SAMN24297281	SRR17308962	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297281.fa.gz
SAMN24297283	SRR17308960	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297283.fa.gz
SAMN24297288	SRR17308954	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297288.fa.gz
SAMN24297289	SRR17308953	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297289.fa.gz
SAMN24297293	SRR17308949	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297293.fa.gz
SAMN24297295	SRR17308947	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297295.fa.gz
SAMN24297297	SRR17308944	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297297.fa.gz
SAMN24297300	SRR17308845	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297300.fa.gz
SAMN24297302	SRR17308843	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297302.fa.gz
SAMN24297304	SRR17308841	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297304.fa.gz
SAMN24297306	SRR17308838	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297306.fa.gz
SAMN24297308	SRR17308836	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297308.fa.gz
SAMN24297309	SRR17308835	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297309.fa.gz
SAMN24297315	SRR17308829	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297315.fa.gz
SAMN24297317	SRR17308826	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297317.fa.gz
SAMN24297321	SRR17308822	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297321.fa.gz
SAMN24297322	SRR17308821	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297322.fa.gz
SAMN24297325	SRR17308818	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297325.fa.gz
SAMN24297327	SRR17308815	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297327.fa.gz
SAMN24297328	SRR17308814	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297328.fa.gz
SAMN24297331	SRR17308619	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297331.fa.gz
SAMN24297332	SRR17308618	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297332.fa.gz
SAMN24297334	SRR17308616	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297334.fa.gz
SAMN24297336	SRR17308613	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297336.fa.gz
SAMN24297337	SRR17308612	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297337.fa.gz
SAMN24297338	SRR17308611	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297338.fa.gz
SAMN24297341	SRR17308608	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297341.fa.gz
SAMN24297343	SRR17308606	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297343.fa.gz
SAMN24297346	SRR17308602	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297346.fa.gz
SAMN24297348	SRR17308600	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297348.fa.gz
SAMN24297351	SRR17308597	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297351.fa.gz
SAMN24297352	SRR17308596	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297352.fa.gz
SAMN24297354	SRR17308594	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297354.fa.gz
SAMN24297355	SRR17308593	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297355.fa.gz
SAMN24297356	SRR17308590	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297356.fa.gz
SAMN24297357	SRR17308473	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297357.fa.gz
SAMN24297358	SRR17308472	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297358.fa.gz
SAMN24297359	SRR17308471	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297359.fa.gz
SAMN24297360	SRR17308470	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297360.fa.gz
SAMN24297361	SRR17308469	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297361.fa.gz
SAMN24297363	SRR17308467	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297363.fa.gz
SAMN24297364	SRR17308466	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297364.fa.gz
SAMN24297367	SRR17308462	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297367.fa.gz
SAMN24297368	SRR17308461	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297368.fa.gz
SAMN24297369	SRR17308460	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297369.fa.gz
SAMN24297370	SRR17308459	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297370.fa.gz
SAMN24297373	SRR17308456	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297373.fa.gz
SAMN24297375	SRR17308454	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297375.fa.gz
SAMN24297376	SRR17308452	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297376.fa.gz
SAMN24297379	SRR17308449	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297379.fa.gz
SAMN24297380	SRR17308448	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297380.fa.gz
SAMN24297383	SRR17308445	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297383.fa.gz
SAMN24297384	SRR17308444	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297384.fa.gz
SAMN24297387	SRR17308812	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297387.fa.gz
SAMN24297388	SRR17308811	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297388.fa.gz
SAMN24297389	SRR17308810	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297389.fa.gz
SAMN24297390	SRR17308809	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297390.fa.gz
SAMN24297391	SRR17308808	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297391.fa.gz
SAMN24297392	SRR17308807	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297392.fa.gz
SAMN24297395	SRR17308804	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297395.fa.gz
SAMN24297397	SRR17308801	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297397.fa.gz
SAMN24297398	SRR17308800	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297398.fa.gz
SAMN24297399	SRR17308799	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297399.fa.gz
SAMN24297400	SRR17308798	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297400.fa.gz
SAMN24297402	SRR17308796	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297402.fa.gz
SAMN24297403	SRR17308795	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297403.fa.gz
SAMN24297405	SRR17308793	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297405.fa.gz
SAMN24297407	SRR17308790	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297407.fa.gz
SAMN24297408	SRR17308789	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297408.fa.gz
SAMN24297409	SRR17308788	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297409.fa.gz
SAMN24297412	SRR17308785	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297412.fa.gz
SAMN24297413	SRR17308784	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297413.fa.gz
SAMN24297414	SRR17308783	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297414.fa.gz
SAMN24297415	SRR17308782	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297415.fa.gz
SAMN24297417	SRR17308439	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297417.fa.gz
SAMN24297419	SRR17308437	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297419.fa.gz
SAMN24297420	SRR17308436	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297420.fa.gz
SAMN24297421	SRR17308435	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297421.fa.gz
SAMN24297423	SRR17308433	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297423.fa.gz
SAMN24297424	SRR17308432	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297424.fa.gz
SAMN24297425	SRR17308431	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297425.fa.gz
SAMN24297428	SRR17308427	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297428.fa.gz
SAMN24297430	SRR17308425	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN24297430.fa.gz
